open_time_ms,open,high,low,close,volume,close_time_ms,quote_asset_volume,num_trades,taker_buy_base,taker_buy_quote
1767486000000,3141.40000000,3145.96000000,3140.20000000,3145.10000000,680.14310000,1767486299999,2137549.35191500,19331,419.00440000,1316842.55009000
1767486300000,3145.09000000,3145.09000000,3139.95000000,3139.96000000,1763.65040000,1767486599999,5543721.90843000,13688,1066.85060000,3353366.73393100
1767486600000,3139.95000000,3153.09000000,3139.76000000,3151.21000000,4873.58430000,1767486899999,15339783.37150500,21511,2760.66790000,8688093.54787000
1767486900000,3151.21000000,3152.05000000,3143.92000000,3144.42000000,544.73760000,1767487199999,1714420.23562100,14429,237.71070000,747878.62690900
1767487200000,3144.42000000,3147.56000000,3143.66000000,3146.05000000,363.54810000,1767487499999,1143368.81841200,9456,231.39150000,727703.67371800
1767487500000,3146.04000000,3150.84000000,3144.77000000,3148.90000000,612.87070000,1767487799999,1929263.06050900,13358,279.63800000,880327.67535800
1767487800000,3148.91000000,3154.29000000,3147.15000000,3153.77000000,621.04830000,1767488099999,1956447.02289500,7498,398.08190000,1254195.37476200
1767488100000,3153.76000000,3167.22000000,3153.52000000,3157.75000000,3777.24590000,1767488399999,11940473.94195200,27520,2555.95970000,8078966.46457900
1767488400000,3157.75000000,3161.42000000,3152.63000000,3161.32000000,1202.85670000,1767488699999,3797037.58930200,16138,522.12750000,1648326.17425200
1767488700000,3161.32000000,3162.33000000,3157.64000000,3158.10000000,735.24160000,1767488999999,2323622.98603800,10095,530.43780000,1676453.97480800
1767489000000,3158.09000000,3158.90000000,3155.88000000,3157.03000000,503.90680000,1767489299999,1590882.71427000,8163,163.07000000,514783.94888500
1767489300000,3157.04000000,3158.95000000,3150.00000000,3150.00000000,967.43590000,1767489599999,3052036.50456500,15188,513.13680000,1619262.39701700
1767489600000,3150.00000000,3153.75000000,3147.64000000,3151.11000000,816.76830000,1767489899999,2573681.23308300,14071,424.56970000,1338122.95291100
1767489900000,3151.12000000,3151.61000000,3147.04000000,3148.51000000,702.59580000,1767490199999,2212654.99316500,6794,264.62880000,833386.51056000
1767490200000,3148.52000000,3151.18000000,3146.20000000,3148.11000000,350.84470000,1767490499999,1104607.23079800,9066,159.20730000,501212.21467200
1767490500000,3148.12000000,3149.70000000,3146.01000000,3149.70000000,251.62940000,1767490799999,791811.52261000,6041,146.90780000,462278.97382700
1767490800000,3149.70000000,3150.99000000,3144.42000000,3146.40000000,433.89280000,1767491099999,1365783.93090800,12115,242.94430000,764770.06680200
1767491100000,3146.41000000,3147.31000000,3141.50000000,3143.00000000,461.80760000,1767491399999,1452095.00011000,9548,122.10320000,383974.30916800
1767491400000,3143.00000000,3148.21000000,3142.82000000,3148.20000000,944.17470000,1767491699999,2969739.02399800,9678,683.70580000,2150324.25331900
1767491700000,3148.21000000,3152.35000000,3148.20000000,3150.17000000,633.98710000,1767491999999,1997571.63978800,7894,492.13420000,1550625.34387600
1767492000000,3150.17000000,3151.02000000,3146.55000000,3147.98000000,425.41330000,1767492299999,1339770.08729900,10574,196.32580000,618231.37622400
1767492300000,3147.98000000,3148.61000000,3143.54000000,3144.11000000,603.04020000,1767492599999,1896617.59152300,8515,135.85710000,427245.29526000
1767492600000,3144.10000000,3144.10000000,3140.12000000,3142.24000000,1037.11840000,1767492899999,3257902.87803900,5518,322.17140000,1012146.94066800
1767492900000,3142.24000000,3145.99000000,3142.24000000,3143.87000000,589.46360000,1767493199999,1853509.62527900,7404,393.75540000,1238135.35306100
1767493200000,3143.88000000,3146.53000000,3143.88000000,3145.73000000,198.58140000,1767493499999,624665.83873200,4923,150.87120000,474575.76904400
1767493500000,3145.73000000,3146.84000000,3145.53000000,3146.59000000,180.17770000,1767493799999,566889.67718000,3075,68.45010000,215348.99633700
1767493800000,3146.60000000,3147.98000000,3144.37000000,3147.98000000,296.75100000,1767494099999,933707.33948400,6872,168.33370000,529650.63984800
1767494100000,3147.97000000,3148.89000000,3146.41000000,3146.41000000,187.89900000,1767494399999,591469.70636400,5466,113.81590000,358261.55502500
1767494400000,3146.42000000,3147.34000000,3142.57000000,3142.78000000,759.36980000,1767494699999,2388528.62757100,5609,147.35800000,463573.16324000
1767494700000,3142.79000000,3143.55000000,3138.53000000,3140.18000000,656.58340000,1767494999999,2062187.54283900,7826,180.25720000,566178.78682400
1767495000000,3140.17000000,3141.19000000,3139.57000000,3139.57000000,278.46500000,1767495299999,874417.35501800,4002,99.24910000,311670.13424600
1767495300000,3139.57000000,3141.12000000,3137.60000000,3141.12000000,393.35480000,1767495599999,1234846.49879800,5168,160.66310000,504361.73361400
1767495600000,3141.12000000,3143.19000000,3140.96000000,3141.29000000,247.11540000,1767495899999,776410.72218200,5045,154.31740000,484834.32994400
1767495900000,3141.30000000,3142.88000000,3140.01000000,3141.80000000,328.87580000,1767496199999,1033271.06611600,7223,143.26020000,450046.32396900
1767496200000,3141.80000000,3150.41000000,3141.80000000,3148.73000000,755.21310000,1767496499999,2377677.71981200,12221,575.67590000,1812311.51962600
1767496500000,3148.72000000,3149.09000000,3145.99000000,3149.08000000,307.66930000,1767496799999,968268.38178300,8801,131.41440000,413599.47681600
1767496800000,3149.09000000,3150.58000000,3146.00000000,3146.53000000,268.19470000,1767497099999,844357.28751100,7374,190.68730000,600314.89390100
1767497100000,3146.54000000,3148.09000000,3143.18000000,3143.20000000,565.51150000,1767497399999,1778942.71643900,5933,153.59330000,483257.35711000
1767497400000,3143.21000000,3145.35000000,3141.72000000,3142.91000000,1271.60760000,1767497699999,3996606.34199900,9978,359.30160000,1129262.16374200
1767497700000,3142.91000000,3146.01000000,3142.64000000,3144.72000000,262.83480000,1767497999999,826493.14038500,7674,160.04270000,503219.06046800
1767498000000,3144.73000000,3148.22000000,3144.72000000,3147.80000000,632.99030000,1767498299999,1992213.41903800,5237,425.85710000,1340305.93296700
1767498300000,3147.80000000,3150.50000000,3147.79000000,3148.97000000,414.48410000,1767498599999,1305257.04067300,8074,199.10760000,626982.56433600
1767498600000,3148.96000000,3150.86000000,3148.27000000,3150.76000000,378.48180000,1767498899999,1192155.62209300,5630,250.04740000,787590.48753400
1767498900000,3150.75000000,3150.75000000,3147.35000000,3147.36000000,521.54050000,1767499199999,1642745.24798400,6222,299.21670000,942494.57579700
1767499200000,3147.36000000,3147.90000000,3146.16000000,3147.90000000,336.73670000,1767499499999,1059669.16643600,4757,198.14650000,623537.33474800
1767499500000,3147.90000000,3150.02000000,3144.89000000,3146.83000000,358.25030000,1767499799999,1127691.76585500,6223,187.52850000,590359.45548900
1767499800000,3146.83000000,3148.00000000,3146.00000000,3147.59000000,192.01080000,1767500099999,604264.44241000,4497,74.69710000,235087.89502700
1767500100000,3147.59000000,3153.15000000,3147.58000000,3151.84000000,966.68300000,1767500399999,3046725.44323300,8645,714.85820000,2253003.20448200
1767500400000,3151.83000000,3155.51000000,3150.45000000,3152.09000000,900.36930000,1767500699999,2839244.79650700,11134,532.74370000,1679936.14146400
1767500700000,3152.09000000,3152.09000000,3149.71000000,3150.07000000,283.88240000,1767500999999,894461.64853500,4695,143.18150000,451153.51068200
1767501000000,3150.06000000,3154.99000000,3150.06000000,3152.46000000,327.82510000,1767501299999,1033552.27313700,7883,244.67940000,771376.97092400
1767501300000,3152.46000000,3156.00000000,3152.46000000,3154.42000000,881.15690000,1767501599999,2779291.85808000,9039,559.89400000,1765875.93864100
1767501600000,3154.43000000,3154.43000000,3152.46000000,3153.15000000,213.22990000,1767501899999,672365.27679400,3506,93.29370000,294147.23893400
1767501900000,3153.15000000,3153.95000000,3151.18000000,3152.69000000,310.19630000,1767502199999,977929.54109600,5877,167.84960000,529146.65761500
1767502200000,3152.68000000,3152.68000000,3147.99000000,3148.26000000,278.54010000,1767502499999,877351.51541000,4923,78.21770000,246337.88681100
1767502500000,3148.26000000,3149.40000000,3147.84000000,3148.25000000,219.40740000,1767502799999,690775.84831300,2614,92.55430000,291376.53489000
1767502800000,3148.26000000,3149.08000000,3144.48000000,3147.30000000,553.86550000,1767503099999,1742911.90264500,7795,144.41300000,454429.87138300
1767503100000,3147.31000000,3149.55000000,3147.31000000,3148.80000000,289.21300000,1767503399999,910585.84956000,6571,163.33870000,514283.79350800
1767503400000,3148.80000000,3148.81000000,3147.39000000,3147.39000000,139.71850000,1767503699999,439819.41586700,2303,30.02490000,94511.88515500
1767503700000,3147.39000000,3150.27000000,3146.70000000,3150.01000000,407.82460000,1767503999999,1284100.56524500,5698,207.96470000,654779.89848000
1767504000000,3150.01000000,3151.19000000,3147.85000000,3150.39000000,644.73200000,1767504299999,2030663.45199100,5911,409.53200000,1289826.22950400
1767504300000,3150.39000000,3152.30000000,3149.64000000,3151.38000000,490.40310000,1767504599999,1545327.31947000,3136,307.35950000,968537.01437700
1767504600000,3151.39000000,3152.01000000,3150.52000000,3151.18000000,263.15940000,1767504899999,829290.37369600,3311,68.41650000,215598.70646800
1767504900000,3151.18000000,3151.18000000,3146.75000000,3147.04000000,316.76230000,1767505199999,997444.17571000,3482,69.49190000,218825.35811300
1767505200000,3147.04000000,3147.43000000,3145.55000000,3147.42000000,466.92280000,1767505499999,1469089.52620900,3192,126.00810000,396495.29441500
1767505500000,3147.42000000,3149.97000000,3147.22000000,3149.96000000,162.83870000,1767505799999,512684.80736100,2647,87.10010000,274243.13733300
1767505800000,3149.97000000,3150.81000000,3148.87000000,3149.28000000,144.26130000,1767506099999,454402.03494700,3247,61.39040000,193372.47324300
1767506100000,3149.28000000,3151.37000000,3148.87000000,3151.36000000,76.65630000,1767506399999,241487.87065900,2234,36.67810000,115561.59321500
1767506400000,3151.36000000,3151.77000000,3149.57000000,3151.77000000,183.77760000,1767506699999,579073.98305400,4950,94.96320000,299229.97156500
1767506700000,3151.77000000,3159.60000000,3151.02000000,3156.90000000,1259.29870000,1767506999999,3973398.93117800,18670,694.66960000,2192221.13911200
1767507000000,3156.89000000,3158.59000000,3154.54000000,3154.55000000,970.37580000,1767507299999,3062679.21406900,8475,407.73950000,1286841.37390900
1767507300000,3154.55000000,3155.48000000,3149.31000000,3153.92000000,788.08400000,1767507599999,2484204.85311300,9162,254.67720000,802892.83298600
1767507600000,3153.91000000,3163.19000000,3152.65000000,3155.88000000,3067.21870000,1767507899999,9682082.11460800,18165,1633.71900000,5157285.01266500
1767507900000,3155.89000000,3156.05000000,3148.80000000,3149.77000000,1269.09950000,1767508199999,4000613.84677600,12151,296.44800000,934429.92903100
1767508200000,3149.77000000,3152.34000000,3146.69000000,3147.66000000,867.21030000,1767508499999,2731271.11849000,13527,284.84490000,897299.05026800
1767508500000,3147.66000000,3150.43000000,3147.05000000,3147.73000000,805.50840000,1767508799999,2536975.43698400,8752,646.49500000,2036287.17415700
1767508800000,3147.73000000,3147.73000000,3140.62000000,3141.99000000,948.01580000,1767509099999,2980824.38598800,14989,218.41830000,686627.89731300
1767509100000,3142.00000000,3146.24000000,3140.90000000,3142.03000000,1782.39050000,1767509399999,5604156.08809000,14786,1413.16020000,4443363.32243200
1767509400000,3142.03000000,3145.47000000,3142.03000000,3144.75000000,533.75570000,1767509699999,1678526.22580000,7246,384.85490000,1210306.81441400
1767509700000,3144.75000000,3144.75000000,3139.37000000,3140.00000000,774.68400000,1767509999999,2433475.39881600,11453,217.71220000,683900.33202900
1767510000000,3140.00000000,3144.02000000,3139.55000000,3143.75000000,421.76080000,1767510299999,1325318.76051800,9736,148.47010000,466461.26845700
1767510300000,3143.76000000,3145.85000000,3141.99000000,3143.84000000,375.99060000,1767510599999,1182326.32387800,7906,167.98330000,528248.15940300
1767510600000,3143.84000000,3145.92000000,3143.69000000,3143.81000000,278.48370000,1767510899999,875776.87841200,4815,168.35210000,529428.21790900
1767510900000,3143.81000000,3144.81000000,3139.35000000,3141.49000000,5168.95490000,1767511199999,16233260.96342600,10250,3145.45210000,9876873.42535900
1767511200000,3141.49000000,3141.50000000,3138.58000000,3138.58000000,2468.23710000,1767511499999,7750335.48467700,8670,1737.69990000,5456322.71613800
1767511500000,3138.59000000,3140.82000000,3133.57000000,3139.83000000,1445.24470000,1767511799999,4533704.41276300,13974,453.43970000,1422709.92153600
1767511800000,3139.83000000,3142.00000000,3137.11000000,3137.83000000,1880.00520000,1767512099999,5900664.87862900,7577,337.17500000,1058623.47738700
1767512100000,3137.83000000,3143.34000000,3136.40000000,3140.01000000,3265.97040000,1767512399999,10258120.77170000,13969,2603.61070000,8177844.02386900
1767512400000,3140.02000000,3143.56000000,3140.02000000,3143.25000000,375.42310000,1767512699999,1179827.56401600,4129,250.16510000,786227.74977400
1767512700000,3143.25000000,3143.25000000,3140.81000000,3142.25000000,399.63750000,1767512999999,1255741.61560000,5706,160.85950000,505441.06071600
1767513000000,3142.24000000,3144.00000000,3140.03000000,3140.04000000,414.88930000,1767513299999,1303731.67232100,6963,180.79050000,568152.12525500
1767513300000,3140.03000000,3141.66000000,3140.03000000,3141.29000000,195.97300000,1767513599999,615588.47887300,3432,66.74930000,209658.88707500
1767513600000,3141.29000000,3141.98000000,3126.00000000,3129.27000000,3640.64310000,1767513899999,11397363.56647100,23906,1433.48860000,4486290.97045300
1767513900000,3129.28000000,3133.78000000,3128.99000000,3133.76000000,681.79430000,1767514199999,2135111.10767800,10490,504.36140000,1579558.77076600
1767514200000,3133.76000000,3135.33000000,3132.51000000,3133.75000000,369.26360000,1767514499999,1157274.34821400,6993,113.02540000,354220.17503500
1767514500000,3133.75000000,3137.13000000,3132.04000000,3134.67000000,308.23330000,1767514799999,966184.95105100,10815,192.06990000,602040.43793900
1767514800000,3134.66000000,3137.32000000,3134.42000000,3134.42000000,162.06430000,1767515099999,508192.67752300,6783,84.49250000,264941.40892500
1767515100000,3134.42000000,3134.49000000,3129.57000000,3133.48000000,673.31000000,1767515399999,2109074.88793600,11003,363.87040000,1139759.63390400
1767515400000,3133.47000000,3136.51000000,3133.00000000,3136.43000000,891.58350000,1767515699999,2795243.34992400,7295,295.29610000,925737.19750000
1767515700000,3136.43000000,3137.70000000,3135.76000000,3136.00000000,302.52770000,1767515999999,948935.77176500,5733,198.80850000,623573.90045400
1767516000000,3136.00000000,3139.31000000,3134.80000000,3138.52000000,484.35620000,1767516299999,1519478.49001600,8966,336.41080000,1055351.98586300
1767516300000,3138.52000000,3139.44000000,3136.93000000,3139.17000000,257.80960000,1767516599999,809099.30354500,7777,118.18440000,370916.33086300
1767516600000,3139.17000000,3140.26000000,3137.03000000,3137.72000000,523.58910000,1767516899999,1643143.57398400,6884,281.76060000,884233.51127800
1767516900000,3137.73000000,3139.91000000,3137.72000000,3138.61000000,152.83240000,1767517199999,479672.83711900,5089,93.82500000,294474.30353700
1767517200000,3138.62000000,3140.00000000,3136.49000000,3137.91000000,267.37920000,1767517499999,839064.47952600,8244,140.98330000,442427.36651700
1767517500000,3137.90000000,3138.20000000,3134.90000000,3136.18000000,227.58010000,1767517799999,713713.71899000,5654,60.44370000,189559.11835100
1767517800000,3136.18000000,3137.76000000,3134.95000000,3137.75000000,201.38870000,1767518099999,631483.18609200,6686,109.28690000,342681.04523500
1767518100000,3137.76000000,3143.86000000,3137.44000000,3143.86000000,480.05620000,1767518399999,1507452.26099000,10413,322.65760000,1013231.67286800
1767518400000,3143.85000000,3148.00000000,3135.16000000,3135.76000000,2395.53480000,1767518699999,7523817.57639900,16348,800.73940000,2516173.31345700
1767518700000,3135.76000000,3138.52000000,3135.46000000,3135.92000000,1893.60890000,1767518999999,5939782.78476400,10303,379.11240000,1189185.09916600
1767519000000,3135.92000000,3141.35000000,3135.92000000,3140.38000000,643.09270000,1767519299999,2018712.71070000,7549,420.88100000,1321236.87587500
1767519300000,3140.38000000,3142.38000000,3140.33000000,3142.38000000,159.58370000,1767519599999,501267.39793700,4514,102.66810000,322481.71323800
1767519600000,3142.37000000,3143.61000000,3141.51000000,3143.16000000,198.72040000,1767519899999,624495.09000600,6593,70.68600000,222116.58645600
1767519900000,3143.15000000,3144.89000000,3141.64000000,3143.51000000,394.18730000,1767520199999,1239036.27023200,7568,175.14220000,550483.41642200
1767520200000,3143.51000000,3144.89000000,3141.22000000,3142.28000000,1136.97870000,1767520499999,3573714.96811300,6015,180.07680000,566099.82266900
1767520500000,3142.27000000,3145.38000000,3141.99000000,3143.78000000,279.76750000,1767520799999,879694.62982100,7177,116.53630000,366376.31929100
1767520800000,3143.79000000,3146.31000000,3143.02000000,3144.80000000,385.29950000,1767521099999,1211775.82873200,9175,206.41320000,649167.89783500
1767521100000,3144.81000000,3146.18000000,3144.25000000,3145.54000000,157.01360000,1767521399999,493883.56819200,3725,113.18170000,356003.91206400
1767521400000,3145.55000000,3148.30000000,3145.50000000,3146.64000000,287.00130000,1767521699999,903163.77904100,7112,145.90490000,459163.59885200
1767521700000,3146.64000000,3146.94000000,3143.20000000,3145.28000000,239.03450000,1767521999999,751681.99448000,8079,74.99250000,235814.17971300
1767522000000,3145.28000000,3146.78000000,3143.54000000,3143.97000000,308.33200000,1767522299999,969790.58581400,6222,157.92580000,496647.67357600
1767522300000,3143.97000000,3144.19000000,3142.66000000,3143.55000000,220.19520000,1767522599999,692216.08650400,5403,112.47030000,353564.34134400
1767522600000,3143.54000000,3146.00000000,3142.81000000,3145.00000000,329.54140000,1767522899999,1036406.51637900,6942,106.53200000,335008.12677200
1767522900000,3144.99000000,3145.31000000,3142.70000000,3144.19000000,237.70030000,1767523199999,747350.14352100,5297,95.21370000,299321.16323500
1767523200000,3144.19000000,3146.87000000,3144.07000000,3146.87000000,153.68240000,1767523499999,483328.54735600,4365,99.53060000,313036.42598100
1767523500000,3146.88000000,3147.39000000,3145.32000000,3145.90000000,273.71150000,1767523799999,861212.81768800,5964,84.58390000,266125.31751100
1767523800000,3145.91000000,3146.77000000,3145.17000000,3145.84000000,558.84560000,1767524099999,1758149.03352400,6054,292.60640000,920593.11942200
1767524100000,3145.85000000,3146.63000000,3145.02000000,3146.34000000,274.33870000,1767524399999,862990.48504800,7259,121.80000000,383157.20630300
1767524400000,3146.34000000,3146.34000000,3141.36000000,3141.88000000,672.12110000,1767524699999,2113278.18199700,16057,236.00190000,742210.04959700
1767524700000,3141.89000000,3142.50000000,3141.06000000,3141.06000000,404.34620000,1767524999999,1270409.56153600,15085,186.31460000,585368.63087500
1767525000000,3141.07000000,3144.02000000,3140.41000000,3140.99000000,423.14560000,1767525299999,1329441.51158000,12992,200.63410000,630257.87560900
1767525300000,3140.99000000,3142.75000000,3140.41000000,3141.37000000,256.00250000,1767525599999,804221.98446700,8637,105.30010000,330803.46540200
1767525600000,3141.37000000,3141.92000000,3140.25000000,3140.25000000,207.48780000,1767525899999,651752.83051800,6888,98.52580000,309494.07070500
1767525900000,3140.26000000,3140.55000000,3139.21000000,3140.14000000,264.79700000,1767526199999,831438.09834100,3678,59.60040000,187139.37605600
1767526200000,3140.14000000,3142.00000000,3139.12000000,3139.13000000,254.90130000,1767526499999,800559.24107500,8203,81.50360000,255967.11347600
1767526500000,3139.13000000,3139.74000000,3136.89000000,3136.90000000,327.14310000,1767526799999,1026598.91609100,7297,125.62540000,394285.37421300
1767526800000,3136.90000000,3139.11000000,3135.88000000,3138.86000000,695.66200000,1767527099999,2182287.06558200,6003,255.01420000,800158.10820300
1767527100000,3138.86000000,3139.59000000,3138.22000000,3139.54000000,236.23710000,1767527399999,741483.93351800,4567,147.41110000,462673.67061600
1767527400000,3139.54000000,3139.54000000,3135.32000000,3136.79000000,999.36730000,1767527699999,3135214.89935300,9173,233.61570000,732776.03246400
1767527700000,3136.80000000,3139.55000000,3136.79000000,3139.54000000,433.64920000,1767527999999,1360790.03398600,3762,261.30520000,819970.20835700
1767528000000,3139.55000000,3140.90000000,3138.23000000,3138.36000000,852.04040000,1767528299999,2674725.55181300,9121,395.68810000,1242277.52164900
1767528300000,3138.35000000,3138.36000000,3135.32000000,3135.88000000,628.43790000,1767528599999,1971305.19225900,5759,99.28580000,311435.52833300
1767528600000,3135.89000000,3138.50000000,3135.32000000,3138.10000000,451.10950000,1767528899999,1415061.63726200,6935,327.96280000,1028719.50305500
1767528900000,3138.09000000,3138.40000000,3137.40000000,3138.13000000,154.94890000,1767529199999,486247.02519600,4664,86.34410000,270958.82851700
1767529200000,3138.14000000,3140.83000000,3138.13000000,3140.83000000,357.82980000,1767529499999,1123356.66393800,10866,209.03800000,656215.66962000
1767529500000,3140.83000000,3144.72000000,3140.82000000,3144.56000000,651.43950000,1767529799999,2047981.04350700,6813,500.27580000,1572749.99711500
1767529800000,3144.55000000,3147.26000000,3142.07000000,3142.54000000,486.67720000,1767530099999,1530416.14183700,15474,195.31890000,614186.47887800
1767530100000,3142.54000000,3142.76000000,3138.40000000,3139.43000000,459.11600000,1767530399999,1441684.61800300,10281,110.88120000,348170.48657300
1767530400000,3139.44000000,3139.78000000,3134.22000000,3134.23000000,737.20530000,1767530699999,2312667.04203500,6854,161.02980000,505181.82666400
1767530700000,3134.23000000,3137.17000000,3133.59000000,3136.80000000,702.00700000,1767530999999,2201403.43920000,9960,426.16920000,1336471.52745600
1767531000000,3136.80000000,3137.63000000,3135.22000000,3137.62000000,381.62930000,1767531299999,1197088.21435000,4692,277.07560000,869155.67960800
1767531300000,3137.63000000,3137.63000000,3136.00000000,3136.80000000,182.18220000,1767531599999,571458.55621700,4156,65.32230000,204880.96742700
1767531600000,3136.81000000,3136.81000000,3134.35000000,3135.85000000,396.68270000,1767531899999,1243764.91744200,7451,170.67370000,535027.07049400
1767531900000,3135.85000000,3139.29000000,3134.13000000,3138.28000000,369.63170000,1767532199999,1159602.58287800,9860,155.16730000,486730.75704400
1767532200000,3138.28000000,3139.84000000,3138.28000000,3138.44000000,240.15010000,1767532499999,753850.95986800,3800,113.87950000,357482.35382700
1767532500000,3138.44000000,3138.45000000,3131.80000000,3134.62000000,578.53650000,1767532799999,1813467.31772900,10351,138.79430000,434987.62121400
1767532800000,3134.62000000,3136.83000000,3132.21000000,3136.27000000,644.70990000,1767533099999,2021243.40425200,7718,370.86110000,1162877.48913100
1767533100000,3136.28000000,3139.44000000,3136.27000000,3138.89000000,371.86400000,1767533399999,1166914.56350800,5742,237.23860000,744430.97491100
1767533400000,3138.90000000,3141.51000000,3137.33000000,3139.94000000,543.84100000,1767533699999,1707193.07485100,8514,328.53110000,1031318.87505600
1767533700000,3139.95000000,3140.10000000,3136.16000000,3136.16000000,397.24220000,1767533999999,1246900.55102800,8586,221.10600000,694131.03224800
1767534000000,3136.16000000,3138.11000000,3135.56000000,3137.74000000,247.34800000,1767534299999,776005.45339700,5366,147.18380000,461751.34674700
1767534300000,3137.75000000,3138.86000000,3137.49000000,3137.82000000,327.10650000,1767534599999,1026499.45271500,4702,185.50900000,582122.62002900
1767534600000,3137.82000000,3140.08000000,3137.53000000,3140.08000000,136.70280000,1767534899999,429058.07331700,3243,72.25630000,226791.54889200
1767534900000,3140.08000000,3140.76000000,3139.50000000,3140.76000000,344.58000000,1767535199999,1082104.12797700,2711,216.80870000,680882.15486600
1767535200000,3140.75000000,3141.50000000,3138.27000000,3138.27000000,789.86480000,1767535499999,2480087.33775600,9128,569.98630000,1789669.95680000
1767535500000,3138.27000000,3142.03000000,3137.52000000,3140.93000000,906.68930000,1767535799999,2846624.25100800,7880,562.07520000,1764718.16785200
1767535800000,3140.93000000,3143.30000000,3140.93000000,3142.30000000,528.48600000,1767536099999,1660801.62617900,6535,152.32100000,478674.28482400
1767536100000,3142.30000000,3142.49000000,3138.23000000,3138.50000000,430.00510000,1767536399999,1350189.72754400,7054,199.61650000,626764.15109700
1767536400000,3138.50000000,3139.34000000,3137.55000000,3138.18000000,243.14150000,1767536699999,763111.12697100,5682,81.73210000,256502.90955900
1767536700000,3138.19000000,3138.38000000,3134.00000000,3136.91000000,882.68240000,1767536999999,2768203.38861800,8137,308.91790000,968632.56992700
1767537000000,3136.91000000,3138.03000000,3132.00000000,3132.72000000,451.71210000,1767537299999,1416028.00940200,9694,163.69500000,513297.73560200
1767537300000,3132.73000000,3136.67000000,3132.70000000,3134.51000000,480.79720000,1767537599999,1507146.40487600,7969,240.39890000,753524.91588700
1767537600000,3134.51000000,3135.91000000,3134.22000000,3134.94000000,351.54980000,1767537899999,1102074.16245100,5891,142.15310000,445623.59442700
1767537900000,3134.94000000,3136.03000000,3132.16000000,3135.84000000,758.75900000,1767538199999,2377866.97177200,8002,264.10390000,827650.40282700
1767538200000,3135.84000000,3138.77000000,3135.83000000,3138.27000000,265.91750000,1767538499999,834339.77021100,7346,154.86870000,485867.82483400
1767538500000,3138.27000000,3138.71000000,3136.89000000,3137.26000000,435.30430000,1767538799999,1365875.20195700,4992,183.75690000,576585.99712500
1767538800000,3137.25000000,3139.60000000,3136.11000000,3136.95000000,444.09430000,1767539099999,1393623.30659600,10507,188.72670000,592296.87252400
1767539100000,3136.95000000,3138.81000000,3136.37000000,3138.14000000,340.30550000,1767539399999,1067822.28936200,6534,212.18590000,665811.48036400
1767539400000,3138.15000000,3139.36000000,3137.98000000,3138.97000000,236.95400000,1767539699999,743702.16274800,4251,134.65310000,422612.82724100
1767539700000,3138.97000000,3138.97000000,3136.53000000,3137.32000000,297.63520000,1767539999999,933848.44991500,6688,90.75260000,284738.65400900
1767540000000,3137.32000000,3138.20000000,3136.19000000,3136.20000000,216.58220000,1767540299999,679430.20006400,4023,70.17180000,220129.77130300
1767540300000,3136.19000000,3136.62000000,3135.32000000,3136.62000000,184.80690000,1767540599999,579552.79544500,2704,112.32890000,352262.00395300
1767540600000,3136.62000000,3137.42000000,3135.44000000,3135.89000000,341.12400000,1767540899999,1069914.39790200,5485,146.46930000,459400.61434500
1767540900000,3135.90000000,3136.34000000,3128.77000000,3131.00000000,922.95230000,1767541199999,2890096.70455100,12138,211.26410000,661460.26017700
1767541200000,3131.00000000,3132.61000000,3130.83000000,3131.21000000,575.37640000,1767541499999,1801886.41651600,4201,391.86260000,1227138.81074800
1767541500000,3131.21000000,3131.22000000,3118.75000000,3128.39000000,3235.58130000,1767541799999,10105855.94599300,31525,1220.56020000,3810992.99100700
1767541800000,3128.40000000,3134.33000000,3126.48000000,3132.52000000,959.39090000,1767542099999,3004023.95077300,12746,512.64050000,1605110.35107000
1767542100000,3132.51000000,3135.55000000,3131.79000000,3135.55000000,648.32320000,1767542399999,2031667.73939600,7795,427.77510000,1340516.12322500
1767542400000,3135.55000000,3139.84000000,3133.50000000,3136.91000000,833.80440000,1767542699999,2615802.31749900,16573,452.11970000,1418457.07061100
1767542700000,3136.91000000,3139.97000000,3131.76000000,3134.87000000,926.28120000,1767542999999,2904747.36441900,15403,324.98440000,1019256.81717800
1767543000000,3134.87000000,3135.19000000,3132.68000000,3133.44000000,405.68850000,1767543299999,1271321.92349200,5958,191.29870000,599521.04024600
1767543300000,3133.43000000,3135.28000000,3131.03000000,3132.20000000,316.37320000,1767543599999,991290.38128000,7612,177.65050000,556670.87955900
1767543600000,3132.19000000,3135.95000000,3131.50000000,3134.20000000,309.71710000,1767543899999,970602.87686900,6403,187.80530000,588592.85219500
1767543900000,3134.20000000,3134.20000000,3132.07000000,3133.11000000,255.77000000,1767544199999,801319.83805400,4810,64.02720000,200583.28516700
1767544200000,3133.12000000,3139.10000000,3131.74000000,3139.00000000,450.09590000,1767544499999,1410823.94513400,6788,260.29090000,816024.49585400
1767544500000,3139.01000000,3139.88000000,3135.69000000,3137.48000000,588.49740000,1767544799999,1846586.58310500,11091,400.03910000,1255166.84674800
1767544800000,3137.48000000,3137.96000000,3135.72000000,3136.11000000,153.30100000,1767545099999,480874.24362000,2676,33.38000000,104703.30040100
1767545100000,3136.11000000,3139.26000000,3136.11000000,3137.50000000,216.32710000,1767545399999,678872.43638700,5869,130.22000000,408628.94160400
